column1;audios;date;domain;intent;lastModified;sentence;sentenceid;slots
2688;75;01/03/2023 10:57;communication;call;01/03/2023 10:57;Necesito que fagas unha chamada a miña doutora;fc85f62e-eccb-44c9-81fe-48b61e18d854;['who']
2689;76;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Teño frío polas pernas;c54ab681-3c44-4cde-ba1d-6d5dcde59c9d;['symptom']
2690;75;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Deille Dalsy cada oito horas;6b5ba0e8-b5d1-47f4-a07a-811865fa4bbe;['symptom']
2691;76;01/03/2023 10:57;health;check_health;01/03/2023 10:57;E canto mexei pola mañá?;776d44a1-dcd5-44e6-a316-fb49b91a0700;['health_parameter']
2692;74;01/03/2023 10:57;house commands;audiobooks;01/03/2023 10:57;Pasa de capítulo;de6ddc58-2940-4e80-9316-61b69c962ec5;['action', 'title', 'author']
2693;74;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Dóeme o peito;5286b8bc-8f8c-4518-9dfa-dd5afd716e32;['symptom']
2694;74;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Ten dor de garganta, tose e trinta e nove de febre;630ba6bb-544e-4906-9560-99debd503da2;['symptom']
2695;74;01/03/2023 10:57;communication;call;01/03/2023 10:57;Preciso que chames a enfermeira;dd14d921-12a5-47c4-9474-76d3e895f0a1;['who']
2696;75;01/03/2023 10:57;health;check_pills;01/03/2023 10:57;Que pastillas me tocan ao xantar?;b44b3ba1-d894-4417-8e98-ca3f70d23d3a;['date']
2697;75;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Ten moito moco;ebf3a857-504d-4999-aad5-8506c2861ad2;['symptom']
2698;74;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Leva tempo con esa tose de can e dóenlle o peito e as costas;44a8de3a-ed4d-4abc-a548-f708dca54833;['symptom']
2699;75;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Teño o formigo polas pernas;6d1b5ed8-3c51-48aa-8e5d-ea2d7c544c4b;['symptom']
2700;75;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Estóupame a cabeza;12d341e0-8a02-459d-9d6e-192aa60d032b;['symptom']
2701;74;01/03/2023 10:57;health;check_health;01/03/2023 10:57;Por favor, podes ensinarme os datos médicos anotados?;32529ff9-2180-4ff7-91ac-d15e18d830a4;['health_parameter']
2702;74;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Teño moito frío;7a3614cb-86bb-4b5c-b1b7-d7b9740ff955;['symptom']
2703;75;01/03/2023 10:57;house commands;audiobooks;01/03/2023 10:57;Leme desde o anterior capítulo;ec4ee720-ed87-4beb-a0ad-8cda6ec8c25c;['action', 'title', 'author']
2704;74;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Rompín o brazo dereito;5fe67c1f-feeb-41a6-a18d-82e9ee4cf973;['symptom']
2705;74;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Non me teño de pé;73a67ea5-f682-4af5-b004-a817114a69cc;['symptom']
2706;75;01/03/2023 10:57;transportation;cancel_transportation;01/03/2023 10:57;Elimina a reserva do taxi do martes;6ac1c495-92bc-494e-89cf-53690c84d0e3;['time', 'place']
2707;73;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Eu non sei se será gripe ou que será;27011e73-4242-406d-9903-fcc286ceea11;['symptom']
2708;74;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Empezou con moco e logo xa viñeron a tose e a febre;8f0d5a95-12c5-4b6d-9ee2-fdf18784f39e;['symptom']
2709;74;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Dóeme ao mexar;79ff8ecd-dddb-42f9-ba62-a60021ee47da;['symptom']
2710;74;01/03/2023 10:57;health;save_health;01/03/2023 10:57;Quero gardar a urina recollida;323d6e04-6654-4970-b6be-d36155674b71;['health_parameter', 'health_value']
2711;74;01/03/2023 10:57;house commands;music;01/03/2023 10:57;Non me gusta esta canción, pasa á seguinte;069a0bc0-04f9-450a-84c4-338a72cbdaed;['action', 'level', 'type']
2712;75;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Non aguanto da cabeza;2f3d20a8-8984-4d56-a9de-0b0130957e4a;['symptom']
2713;74;01/03/2023 10:57;time;get_tide;01/03/2023 10:57;Como cadran as mareas hoxe?;e6484578-f923-4b30-afe5-534d66a8719e;['type']
2714;74;01/03/2023 10:57;health;save_health;01/03/2023 10:57;Esta noite durmín moito peor ca onte;d8c41d9f-5963-4232-8985-ab6bb1a6acf6;['health_parameter', 'health_value']
2715;74;01/03/2023 10:57;time;get_tide;01/03/2023 10:57;Dá a información das mareas;a74b5e5a-5c68-4289-8c17-83b7b7a9102f;['type']
2716;75;01/03/2023 10:57;health;check_health;01/03/2023 10:57;Cantos mililitros ouriñei hoxe?;5e78f764-01c9-4263-9dc3-e6d8ac481116;['health_parameter']
2717;74;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Para min que vai ser gripe;619e3e55-3735-4007-a28e-d288b6fa3767;['symptom']
2718;74;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Para min que non é nada, pero por se acaso;010a1fca-1fb5-4d42-9078-c84e7a630b31;['symptom']
2719;75;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Dóeme moito o estómago;eec02190-578f-49b5-b920-161b4677dff7;['symptom']
2720;76;01/03/2023 10:57;house commands;audiobooks;01/03/2023 10:57;Para a lectura;f84e1405-1f82-457b-9122-6d449662fd3f;['action', 'title', 'author']
2721;75;01/03/2023 10:57;transportation;cancel_transportation;01/03/2023 10:57;Anula o taxi que tiña para mañá ás dez;02802c23-151b-49dc-ab81-18837d1a01ff;['time', 'place']
2722;75;01/03/2023 10:57;health;check_pills;01/03/2023 10:57;Recórdame cales son as pastillas que teño que tomar;56e7adb0-d999-4d37-a2ac-39e2f6cecbf8;['date']
2723;75;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;A última vez que me doeu así déronme antibiótico;0b55cd45-e992-4948-b05c-53c2f1d2670a;['symptom']
2724;75;01/03/2023 10:57;transportation;cancel_transportation;01/03/2023 10:57;Podes cancelar o coche que me ía levar ao hospital;6340a116-707e-4b30-8a67-1ba05191824f;['time', 'place']
2725;74;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Levo toda a semana presa do lombo;4b352830-bd73-4211-8f2c-e81413b5e168;['symptom']
2726;76;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Manquei unha man;c68f0c26-4d2b-41d2-a238-bb748cc526c8;['symptom']
2727;75;01/03/2023 10:57;health;check_health;01/03/2023 10:57;Di a mexa que recollín onte;68e23d79-4685-4246-99be-7b47d27176d9;['health_parameter']
2728;74;01/03/2023 10:57;health;save_mood;01/03/2023 10:57;Ando sen ganas de facer nada;59f122c6-6697-4e3f-b370-84dc92918cb4;['health_parameter', 'health_value']
2729;74;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Chórame moito o ollo dereito;9037f818-2c73-4edc-b154-6119d72a0ec2;['symptom']
2730;75;01/03/2023 10:57;house commands;music;01/03/2023 10:57;Pasa de canción;05f1b832-77f5-4f09-ba38-bbd8119bc959;['action', 'level', 'type']
2731;74;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Creo que rompín a cadeira ao caer;f5b57760-d664-40de-814b-62df6eec438b;['symptom']
2732;74;01/03/2023 10:57;time;get_tide;01/03/2023 10:57;Información das mareas;e886e04a-3bdc-4a43-80ea-e4b26434db7a;['type']
2733;75;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Ten os bronquios moi cargados;39c96bcc-bec0-4e05-943e-a889d5323966;['symptom']
2734;73;01/03/2023 10:57;time;get_tide;01/03/2023 10:57;A que hora é o cambio de marea?;2129cad7-7424-4455-9acc-a8eee6a8c68a;['type']
2735;74;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Dóeme a gorxa;881c24b0-3dcf-47ff-807d-99b0cc46c6c2;['symptom']
2736;74;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Teño moita febre, case corenta;4a57ed79-0ca5-42a3-b633-85dec34db211;['symptom']
2737;75;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Formíganme as pernas;06ccddc0-b81e-43b6-bc67-40f82a0b55a0;['symptom']
2738;75;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Non dou baixado a febre;18b4d6ce-4aca-4a5a-bf77-ee0dbad58179;['symptom']
2739;74;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Teño dor na zona dos cadrís;4e75d546-d01c-4ccf-88ca-538c44563a6d;['symptom']
2740;75;01/03/2023 10:57;house commands;audiobooks;01/03/2023 10:57;Pasa ao seguinte capítulo;4f93d97f-dd29-4d2c-961b-2cf3678873fd;['action', 'title', 'author']
2741;74;01/03/2023 10:57;time;get_tide;01/03/2023 10:57;Información da marea libre;4e5afd8f-1942-4236-bf89-9258e48d2f7b;['type']
2742;75;01/03/2023 10:57;health;save_health;01/03/2023 10:57;Teño cento vinte e dous de tensión sistólica;c3a8c7ec-e9be-4774-863b-08facc1cd3a0;['health_parameter', 'health_value']
2743;74;01/03/2023 10:57;health;check_pills;01/03/2023 10:57;Dime as pastillas de despois de xantar;5846d7ad-a800-414c-ae2c-c8fa7cdf9ec9;['date']
2744;74;01/03/2023 10:57;time;get_tide;01/03/2023 10:57;Está a subir ou a baixar a marea?;8b8d8658-3779-4a2a-b635-cd75917fb8c8;['type']
2745;75;01/03/2023 10:57;health;save_mood;01/03/2023 10:57;Estou coma nunca;c0a3c861-245c-4d71-a888-33e1fceaa552;['health_parameter', 'health_value']
2746;74;01/03/2023 10:57;health;save_health;01/03/2023 10:57;Quero anotar a mexa;e1a1763e-dda1-4c8b-8439-4725a6d441b9;['health_parameter', 'health_value']
2747;74;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Pícame moito a cara;7a1f849e-38cc-4a89-b760-f64760c8f614;['symptom']
2748;75;01/03/2023 10:57;health;set_symptom;01/03/2023 10:57;Sempre foi baixiño, pero logo medrou todo nun ano;c68e23e1-9d33-4160-a741-8cad452d319e;['symptom']
2749;75;01/03/2023 10:58;health;check_pills;01/03/2023 10:58;Dime as pastillas da tarde;546a43b1-07af-44c6-b95e-4d14f01c1408;['date']
2750;74;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Non escoito nada polo oído esquerdo;c57003ba-9fb4-4e7f-bad7-6a930c454e9c;['symptom']
2751;75;01/03/2023 10:58;transportation;get_transportation;01/03/2023 10:58;O taxi para o hospital... a que hora chegaba?;530b8b9d-9cf9-4f87-b783-3146ecdb6174;['time', 'place']
2752;75;01/03/2023 10:58;health;save_mood;01/03/2023 10:58;Ben, ben, atópome cada vez mellor;362343ab-dfd5-4358-adee-23a33090fd63;['health_parameter', 'health_value']
2753;75;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Estou algo mareada e con dor na cabeza;ff5f6b80-0fa6-4890-82a0-36439cd8f799;['symptom']
2754;74;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Non podo xirar o nocello;a4d51c4b-fdf2-4c1d-9233-9c5418b03ac5;['symptom']
2755;74;01/03/2023 10:58;health;appointment;01/03/2023 10:58;Pídeme cita para cardioloxía o antes posible;87e152b5-d127-4a1a-aad7-c3f5d1fd5f29;['type']
2756;75;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Botou bastante sangue e agora disque se marea;888be192-2a54-4c89-b4fa-5e3f88b3625d;['symptom']
2757;74;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Depende de se camiño amodo ou rápido, sinto máis ou menos dor ;8c946dda-a8d4-4f90-a7f1-7f70f3cd79f1;['symptom']
2758;74;01/03/2023 10:58;health;check_health;01/03/2023 10:58;Ensíname os datos médicos anotados hoxe;bd7ca529-d983-451a-a72d-c48498a11c8a;['health_parameter']
2759;74;01/03/2023 10:58;transportation;cancel_transportation;01/03/2023 10:58;Quero cancelar o taxi de mañá das doce;428f611b-605d-4783-804f-4db739fa5468;['time', 'place']
2760;73;01/03/2023 10:58;health;check_pills;01/03/2023 10:58;Bótame unha man coas pastillas;1992b9b0-d906-4955-87ac-13903fc73029;['date']
2761;75;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Deulle un infarto hai tres anos;bb7306ad-f4dd-42fa-8ee9-af1017f30bf3;['symptom']
2762;74;01/03/2023 10:58;health;appointment;01/03/2023 10:58;Para cando me podes dar cita co meu médico?;68a0c082-f3b4-4e92-ac31-ee271b497c51;['type']
2763;75;01/03/2023 10:58;house commands;music;01/03/2023 10:58;Quero escoitar os éxitos galegos deste ano;f2aa7bd1-ac3f-4144-a17b-cc16ce47d4be;['action', 'level', 'type']
2764;74;01/03/2023 10:58;time;get_tide;01/03/2023 10:58;Quero a información das mareas;22835332-ff96-40f9-a2c5-11f8481ebf04;['type']
2765;74;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Estivemos a darlle ibuprofeno e paracetamol, pero non conseguimos que lle baixase a febre;97506e9d-34fb-44ce-a317-ec7d5fd7ee28;['symptom']
2766;74;01/03/2023 10:58;house commands;music;01/03/2023 10:58;Seguinte tema;4a020106-d4ef-4487-935b-95b8c80b0f4b;['action', 'level', 'type']
2767;75;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Deume un mareo e caín;15c2d6d1-a33f-404c-9a5a-ca51dba11e2b;['symptom']
2768;74;01/03/2023 10:58;health;check_health;01/03/2023 10:58;Quero ver a tensión arterial rexistrada hoxe;7a4a8f80-40b2-4189-8cdd-3e9ac576ce7c;['health_parameter']
2769;75;01/03/2023 10:58;health;check_health;01/03/2023 10:58;Canto mexei onte?;3d200f3c-9cf8-4e47-9bfa-99395438f5a7;['health_parameter']
2770;75;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Quedei presa dun lado;c8b4297e-ee51-45a0-9a7e-23e87e91c838;['symptom']
2771;76;01/03/2023 10:58;communication;call;01/03/2023 10:58;Podes chamar o meu médico?;87e8e22e-fb9b-495c-8f51-f256ae4a37d6;['who']
2772;74;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Non podo dicir cando empezou, pero xa levo días con esta dor;931c7e53-4fbe-4b33-b2b1-6ac0562fe131;['symptom']
2773;74;01/03/2023 10:58;house commands;audiobooks;01/03/2023 10:58;Pon o anterior capítulo;7d719be5-850f-4da3-a31b-457c6c414021;['action', 'title', 'author']
2774;75;01/03/2023 10:58;health;save_health;01/03/2023 10:58;Quero corrixir o valor de saturación de osíxeno que anotaches antes;61b28021-6dc2-4176-8bb7-08336bd2be99;['health_parameter', 'health_value']
2775;74;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Dóeme de carallo;5d3a6fa4-d354-43d5-9a31-8525919562f3;['symptom']
2776;75;01/03/2023 10:58;health;check_health;01/03/2023 10:58;Dime o que mexei onte;60605572-be81-4516-a202-61418110d532;['health_parameter']
2777;75;01/03/2023 10:58;time;get_tide;01/03/2023 10:58;Está a subir a marea?;35fcf304-d627-4146-bd40-126a173a63a9;['type']
2778;74;01/03/2023 10:58;health;save_mood;01/03/2023 10:58;Hoxe encóntrome moi mal;dd25024a-5c40-496f-a274-9aa1b8144bc5;['health_parameter', 'health_value']
2779;75;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Chocamos as cabezas e rompín un par de dentes;95355a7c-efa1-4d39-b629-d50152e526b8;['symptom']
2780;75;01/03/2023 10:58;health;check_pills;01/03/2023 10:58;Non lembro que pastillas tiña que tomar. Podes recordarmo? ;05037679-e717-47d6-a2ce-e69aadadfc0e;['date']
2781;75;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Non me dou levantado da cama;796c7f1c-8b5f-457e-ad65-cf54fd6218c2;['symptom']
2782;75;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Dóeme o lombo;6d031a7c-6b4f-4942-b3cf-28c696274384;['symptom']
2783;75;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Dóeme a cadeira;ed09d076-cf21-47ec-b3bb-8d58e114efb0;['symptom']
2784;75;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Teño moita febre;c2fd6109-ad1c-4a22-a41b-b66acbc0ed36;['symptom']
2785;74;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Creo que teño roto un dedo da man;11e85da0-e211-425e-9b25-c022f6be452c;['symptom']
2786;74;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Dei un golpe no xeonllo e non sei se non o rompería;dbeae8d6-86c5-4f2f-98a6-61a89fc09448;['symptom']
2787;74;01/03/2023 10:58;health;check_health;01/03/2023 10:58;Cal é a porcentaxe de osíxeno no sangue que indiquei pola maña?;11f4c423-877e-446a-b7f6-d51fa827c4ae;['health_parameter']
2788;75;01/03/2023 10:58;time;get_tide;01/03/2023 10:58;Dime a que hora cadra cada marea hoxe;a1470a99-2215-438a-9e14-79a9c6ad554c;['type']
2789;75;01/03/2023 10:58;health;appointment;01/03/2023 10:58;Dixéronme que tiña que pedir cita para facer un electro;32985cee-df23-4215-b0dc-b54631edab8c;['type']
2790;75;01/03/2023 10:58;house commands;music;01/03/2023 10:58;Reproduce esta canción desde o comezo;6994c2ae-6b0e-4137-9cf8-c97557b7bc7d;['action', 'level', 'type']
2791;75;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;O neno quéixase do oído;e7e8687c-8ff3-4e49-8d74-395808f9501e;['symptom']
2792;75;01/03/2023 10:58;house commands;music;01/03/2023 10:58;Que pases de canción;4795ff1f-da99-4052-a4c1-00a1419456de;['action', 'level', 'type']
2793;74;01/03/2023 10:58;health;save_mood;01/03/2023 10:58;Non estou ben;87a29439-d2cc-4bf2-8383-4754bee829ab;['health_parameter', 'health_value']
2794;74;01/03/2023 10:58;communication;call;01/03/2023 10:58;Chama o meu doutor;dd9c870f-c7e5-4cc2-9292-6fa02145ddd9;['who']
2795;75;01/03/2023 10:58;health;check_health;01/03/2023 10:58;Que medida tes anotada para tensión arterial?;eedae2b5-0c19-424f-8c17-d0cf3f40372c;['health_parameter']
2796;74;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Perdín a memoria;01f8f81b-e0d5-4f4f-bac2-b1a75b4bdaac;['symptom']
2797;74;01/03/2023 10:58;time;get_tide;01/03/2023 10:58;Quero saber a hora das mareas de hoxe;01f65b8d-5bc2-4ebd-ad44-b5fe9088c4cd;['type']
2798;74;01/03/2023 10:58;time;get_tide;01/03/2023 10:58;Cando cambia a marea en Carballo?;6df340e4-3745-4ef0-a500-018f692cc80c;['type']
2799;74;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Ten moito moco nos oídos;bde550aa-f3f2-4a60-a2df-b0092c0cf914;['symptom']
2800;75;01/03/2023 10:58;health;check_pills;01/03/2023 10:58;Quero saber que pastillas me tocan;5f9d90a9-068a-4f61-82ef-80b84ce81e21;['date']
2801;74;01/03/2023 10:58;health;check_health;01/03/2023 10:58;Pódesme dicir a cantidade de urina recollida nas últimas vinte e catro horas?;62d76148-006e-4a3a-9ed1-73a22df0a247;['health_parameter']
2802;75;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Fixéronlle a vasectomía, pero quedoulle mal;60933c0f-7a9b-460b-9746-836b274ec2f3;['symptom']
2803;75;01/03/2023 10:58;health;save_health;01/03/2023 10:58;Anota aí a miña mexada;5454408f-488c-423a-8159-514af2668fc6;['health_parameter', 'health_value']
2804;74;01/03/2023 10:58;house commands;audiobooks;01/03/2023 10:58;Leme xa desde o seguinte capítulo do libro;197c0816-64f0-4ca4-b8aa-74e52cc67344;['action', 'title', 'author']
2805;74;01/03/2023 10:58;health;save_mood;01/03/2023 10:58;Agora mesmo síntome bastante desanimado;e6c9fcbc-f021-4365-b4cc-d70c29fdee0f;['health_parameter', 'health_value']
2806;74;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Non podo xirar a cabeza cara a dereita;c8b38f8a-fac9-4fc4-9153-e1e616310e0d;['symptom']
2807;75;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;O Apiretal non lle fixo nada;6e23a47a-4a40-42f2-b0af-f267fc9e22f0;['symptom']
2808;74;01/03/2023 10:58;health;check_pills;01/03/2023 10:58;Dime que pastilla teño que tomar agora;46e99243-9b6c-4356-a9ee-e7594a5fdb61;['date']
2809;75;01/03/2023 10:58;time;get_tide;01/03/2023 10:58;Dáme información da marea;138390ad-229d-43ee-ad82-b41fc1c6b306;['type']
2810;74;01/03/2023 10:58;transportation;get_transportation;01/03/2023 10:58;Cando chega o taxi para ir ao aeroporto?;72f39b75-3143-446b-a10f-0944efea75a2;['time', 'place']
2811;74;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Manquei a man;7b96ea6b-6700-4199-a4f4-69fefa8e5215;['symptom']
2812;75;01/03/2023 10:58;time;get_tide;01/03/2023 10:58;Quero a información da marea alta na Lanzada;daae31ce-1ee5-48d3-bc31-d75175bab9a8;['type']
2813;73;01/03/2023 10:58;health;check_pills;01/03/2023 10:58;Non sei cales son as pastillas que me tocan agora;9eea0539-4d1e-49bb-a292-5a0f066492d6;['date']
2814;74;01/03/2023 10:58;transportation;get_transportation;01/03/2023 10:58;Era para hoxe a reserva do taxi ao hospital?;5791af61-859a-4c03-956e-7f494d6a9bf2;['time', 'place']
2815;74;01/03/2023 10:58;house commands;music;01/03/2023 10:58;Que poñas a seguinte canción;e9d78538-1d69-48a3-bdba-9b3fe4d3dee6;['action', 'level', 'type']
2816;75;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Non podo mover o xeonllo;74aefb37-e7f2-418d-bf1b-314447c746b6;['symptom']
2817;75;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Manquei a man dereita;6bd167a7-e6ec-441e-851f-e73d975d54c6;['symptom']
2818;75;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Manqueime na perna;65fdfdf1-da3b-414d-9b29-889a3f9e4759;['symptom']
2819;75;01/03/2023 10:58;health;set_symptom;01/03/2023 10:58;Pícanme moito as mans;7123913e-c857-4fcf-ac3e-709626a48929;['symptom']
2820;75;01/03/2023 10:58;house commands;music;01/03/2023 10:58;Pasa esta canción;dfda66de-e220-4b59-8f7b-ee818e06a896;['action', 'level', 'type']
2821;74;01/03/2023 10:58;health;check_health;01/03/2023 10:58;Cales son as medidas indicadas hoxe?;faa2c0d1-8098-4edc-8428-ad4632566049;['health_parameter']
2822;74;01/03/2023 10:58;transportation;get_transportation;01/03/2023 10:58;Non recordo a que hora tiña reservada a viaxe;231662b0-7ef3-401a-ad97-803a391c7259;['time', 'place']
